date,Op,Hi,Lo,Ad,Vo,OT
2019-12-30 00:00:00,7420272949,7454824219,7276308105,7292995117,22874131672,7292995117
2019-12-31 00:00:00,7294438965,7335290039,7169777832,7193599121,21167946112,7193599121
2020-01-01 00:00:00,7194892090,7254330566,7174944336,7200174316,18565664997,7200174316
2020-01-02 00:00:00,7202551270,7212155273,6935270020,6985470215,20802083465,6985470215
2020-01-03 00:00:00,6984428711,7413715332,6914996094,7344884277,28111481032,7344884277
2020-01-04 00:00:00,7345375488,7427385742,7309514160,7410656738,18444271275,7410656738
2020-01-05 00:00:00,7410451660,7544497070,7400535645,7411317383,19725074095,7411317383
2020-01-06 00:00:00,7410452148,7781867188,7409292969,7769219238,23276261598,7769219238
2020-01-07 00:00:00,7768682129,8178215820,7768227539,8163692383,28767291327,8163692383
2020-01-08 00:00:00,8161935547,8396738281,7956774414,8079862793,31672559265,8079862793
2020-01-09 00:00:00,8082295898,8082295898,7842403809,7879071289,24045990466,7879071289
2020-01-10 00:00:00,7878307617,8166554199,7726774902,8166554199,28714583844,8166554199
2020-01-11 00:00:00,8162190918,8218359375,8029642090,8037537598,25521165085,8037537598
2020-01-12 00:00:00,8033261719,8200063477,8009059082,8192494141,22903438381,8192494141
2020-01-13 00:00:00,8189771973,8197788086,8079700684,8144194336,22482910688,8144194336
2020-01-14 00:00:00,8140933105,8879511719,8140933105,8827764648,44841784107,8827764648
2020-01-15 00:00:00,8825343750,8890117188,8657187500,8807010742,40102834650,8807010742
2020-01-16 00:00:00,8812481445,8846460938,8612095703,8723786133,31313981931,8723786133
2020-01-17 00:00:00,8725209961,8958122070,8677316406,8929038086,36372139320,8929038086
2020-01-18 00:00:00,8927211914,9012198242,8827332031,8942808594,32337772627,8942808594
2020-01-19 00:00:00,8941445313,9164362305,8620080078,8706245117,34217320471,8706245117
2020-01-20 00:00:00,8704631836,8745590820,8560473633,8657642578,26422375678,8657642578
2020-01-21 00:00:00,8658991211,8755706055,8544520508,8745894531,24097418512,8745894531
2020-01-22 00:00:00,8744210938,8792994141,8636747070,8680875977,22600204051,8680875977
2020-01-23 00:00:00,8680650391,8687747070,8333637695,8406515625,25770680779,8406515625
2020-01-24 00:00:00,8405567383,8514666992,8266840820,8445434570,24397913026,8445434570
2020-01-25 00:00:00,8440119141,8458453125,8296218750,8367847656,19647331549,8367847656
2020-01-26 00:00:00,8364410156,8602401367,8325498047,8596830078,22177678796,8596830078
2020-01-27 00:00:00,8597308594,8977726563,8597308594,8909819336,28647338393,8909819336
2020-01-28 00:00:00,8912524414,9358589844,8908447266,9358589844,34398744403,9358589844
2020-01-29 00:00:00,9357470703,9406431641,9269467773,9316629883,30682598115,9316629883
2020-01-30 00:00:00,9316016602,9553125977,9230897461,9508993164,32378792851,9508993164
2020-01-31 00:00:00,9508313477,9521706055,9230776367,9350529297,29432489719,9350529297
2020-02-01 00:00:00,9346357422,9439323242,9313239258,9392875000,25922656496,9392875000
2020-02-02 00:00:00,9389820313,9468797852,9217824219,9344365234,30835736946,9344365234
2020-02-03 00:00:00,9344683594,9540372070,9248633789,9293521484,30934096509,9293521484
2020-02-04 00:00:00,9292841797,9331265625,9112811523,9180962891,29893183716,9180962891
2020-02-05 00:00:00,9183416016,9701299805,9163704102,9613423828,35222060874,9613423828
2020-02-06 00:00:00,9617821289,9824619141,9539818359,9729801758,37628823716,9729801758
2020-02-07 00:00:00,9726002930,9834716797,9726002930,9795943359,34522718159,9795943359
2020-02-08 00:00:00,9793070313,9876749023,9678910156,9865119141,35172043762,9865119141
2020-02-09 00:00:00,9863894531,10129435547,9850392578,10116673828,35807884663,10116673828
2020-02-10 00:00:00,10115559570,10165765625,9784563477,9856611328,39386548075,9856611328
2020-02-11 00:00:00,9855891602,10210052734,9729334961,10208236328,37648059389,10208236328
2020-02-12 00:00:00,10202387695,10393611328,10202387695,10326054688,43444303830,10326054688
2020-02-13 00:00:00,10323960938,10457626953,10116161133,10214379883,49356071373,10214379883
2020-02-14 00:00:00,10211550781,10321996094,10125534180,10312116211,43338264162,10312116211
2020-02-15 00:00:00,10313856445,10341555664,9874427734,9889424805,43865054831,9889424805
2020-02-16 00:00:00,9889179688,10053968750,9722386719,9934433594,43374780305,9934433594
2020-02-17 00:00:00,9936560547,9938815430,9507637695,9690142578,45998298413,9690142578
2020-02-18 00:00:00,9691230469,10161935547,9632382813,10141996094,47271023953,10141996094
2020-02-19 00:00:00,10143798828,10191675781,9611223633,9633386719,46992019710,9633386719
2020-02-20 00:00:00,9629325195,9643216797,9507900391,9608475586,44925260237,9608475586
2020-02-21 00:00:00,9611782227,9723014648,9589743164,9686441406,40930547513,9686441406
2020-02-22 00:00:00,9687707031,9698231445,9600728516,9663181641,35838025154,9663181641
2020-02-23 00:00:00,9663318359,9937404297,9657791016,9924515625,41185185761,9924515625
2020-02-24 00:00:00,9921583008,9951746094,9537042969,9650174805,45080496648,9650174805
2020-02-25 00:00:00,9651312500,9652737305,9305021484,9341705078,42515259129,9341705078
2020-02-26 00:00:00,9338290039,9354778320,8704426758,8820522461,50420050762,8820522461
2020-02-27 00:00:00,8825093750,8932892578,8577199219,8784494141,45470195695,8784494141
2020-02-28 00:00:00,8788728516,8890456055,8492932617,8672455078,44605450443,8672455078
2020-02-29 00:00:00,8671212891,8775631836,8599508789,8599508789,35792392544,8599508789
2020-03-01 00:00:00,8599758789,8726796875,8471212891,8562454102,35349164300,8562454102
2020-03-02 00:00:00,8563264648,8921308594,8532630859,8869669922,42857674409,8869669922
2020-03-03 00:00:00,8865387695,8901598633,8704990234,8787786133,42386715821,8787786133
2020-03-04 00:00:00,8788541992,8843366211,8712431641,8755246094,34746706368,8755246094
2020-03-05 00:00:00,8760285156,9142054688,8757253906,9078762695,39698054597,9078762695
2020-03-06 00:00:00,9078308594,9167695313,9032079102,9122545898,40826885651,9122545898
2020-03-07 00:00:00,9121600586,9163220703,8890744141,8909954102,36216930370,8909954102
2020-03-08 00:00:00,8908206055,8914343750,8105252930,8108116211,39973102121,8108116211
2020-03-09 00:00:00,8111146484,8177793457,7690098145,7923644531,46936995808,7923644531
2020-03-10 00:00:00,7922146973,8136945313,7814763184,7909729492,42213940994,7909729492
2020-03-11 00:00:00,7910089844,7950814453,7642812500,7911430176,38682762605,7911430176
2020-03-12 00:00:00,7913616211,7929116211,4860354004,4970788086,53980357243,4970788086
2020-03-13 00:00:00,5017831055,5838114746,4106980957,5563707031,74156772075,5563707031
2020-03-14 00:00:00,5573077637,5625226563,5125069336,5200366211,36154506008,5200366211
2020-03-15 00:00:00,5201066895,5836645020,5169283203,5392314941,33997889639,5392314941
2020-03-16 00:00:00,5385229492,5385229492,4575357910,5014479980,45368026430,5014479980
2020-03-17 00:00:00,5002578125,5371348633,4981909180,5225629395,38622642935,5225629395
2020-03-18 00:00:00,5227113770,5331833984,5069335938,5238438477,37878801016,5238438477
2020-03-19 00:00:00,5245416504,6329735840,5236968750,6191192871,51000731797,6191192871
2020-03-20 00:00:00,6191653809,6844261719,5865781738,6198778320,54442976103,6198778320
2020-03-21 00:00:00,6206521484,6378135254,5932823242,6185066406,42494390880,6185066406
2020-03-22 00:00:00,6185558105,6359697266,5823713867,5830254883,40099664740,5830254883
2020-03-23 00:00:00,5831374512,6443934570,5785004395,6416314941,46491916000,6416314941
2020-03-24 00:00:00,6436642578,6789022949,6411066406,6734803711,48221910672,6734803711
2020-03-25 00:00:00,6738716797,6892511230,6536926270,6681062988,44590107888,6681062988
2020-03-26 00:00:00,6675170898,6735463867,6590962891,6716440430,35319797642,6716440430
2020-03-27 00:00:00,6719389160,6793836426,6466701660,6469798340,34585598367,6469798340
2020-03-28 00:00:00,6467253906,6467500977,6117837891,6242193848,34885225901,6242193848
2020-03-29 00:00:00,6245624512,6250467285,5920085938,5922042969,28373690931,5922042969
2020-03-30 00:00:00,5925538574,6517195801,5903234375,6429841797,37101651525,6429841797
2020-03-31 00:00:00,6430606445,6504515137,6374162109,6438644531,32786468812,6438644531
2020-04-01 00:00:00,6437319336,6612573730,6202373535,6606776367,40346426266,6606776367
2020-04-02 00:00:00,6606776367,7088247559,6595918457,6793624512,47660646124,6793624512
2020-04-03 00:00:00,6797396484,7003220703,6673335938,6733387207,38976504903,6733387207
2020-04-04 00:00:00,6738382813,6878953613,6696484863,6867527344,33185988584,6867527344
2020-04-05 00:00:00,6862537598,6883414063,6715929199,6791129395,29510409856,6791129395
2020-04-06 00:00:00,6788049805,7271781250,6782889648,7271781250,46896904615,7271781250
2020-04-07 00:00:00,7273644043,7427939453,7136714355,7176414551,44243482668,7176414551
2020-04-08 00:00:00,7179283203,7356223633,7153305664,7334098633,37563249549,7334098633
2020-04-09 00:00:00,7337966309,7341448242,7179094238,7302089355,34815139178,7302089355
2020-04-10 00:00:00,7303815430,7303815430,6802475098,6865493164,43622840992,6865493164
2020-04-11 00:00:00,6867440430,6926069824,6789920898,6859083008,31222085946,6859083008
2020-04-12 00:00:00,6858067871,7119947266,6811078125,6971091797,35759567632,6971091797
2020-04-13 00:00:00,6965616699,6965616699,6668259766,6845037598,38619308647,6845037598
2020-04-14 00:00:00,6843281738,6958557129,6793821289,6842427734,34110434052,6842427734
2020-04-15 00:00:00,6845561523,6928664551,6633402832,6642109863,32288311031,6642109863
2020-04-16 00:00:00,6640454102,7134450684,6555504395,7116804199,46783242377,7116804199
2020-04-17 00:00:00,6640454102,7134450684,6555504395,7116804199,46783242377,7116804199
2020-04-18 00:00:00,7092291504,7269956543,7089247070,7257665039,32447188386,7257665039
2020-04-19 00:00:00,7260922363,7280521973,7167054688,7189424805,31311210215,7189424805
2020-04-20 00:00:00,7186873535,7240290527,6835502930,6881958496,37747113936,6881958496
2020-04-21 00:00:00,6879784180,6934551758,6834442383,6880323242,32589741511,6880323242
2020-04-22 00:00:00,6879440430,7145865723,6867781738,7117207520,33249153866,7117207520
2020-04-23 00:00:00,7121306152,7491785156,7081594727,7429724609,43500782316,7429724609
2020-04-24 00:00:00,7434181641,7574195801,7434181641,7550900879,34636526286,7550900879
2020-04-25 00:00:00,7550482910,7641363770,7521672363,7569936035,32941541447,7569936035
2020-04-26 00:00:00,7570139160,7700594238,7561407715,7679867188,33070154491,7679867188
2020-04-27 00:00:00,7679418945,7795601074,7679418945,7795601074,36162144725,7795601074
2020-04-28 00:00:00,7796970215,7814527344,7730806641,7807058594,33187959921,7807058594
2020-04-29 00:00:00,7806712402,8871753906,7786049316,8801038086,60201052203,8801038086
2020-04-30 00:00:00,8797669922,9440650391,8533255859,8658553711,66964629541,8658553711
2020-05-01 00:00:00,8672782227,9048023438,8667763672,8864766602,44068389997,8864766602
2020-05-02 00:00:00,8869057617,9007187500,8811366211,8988596680,40134388683,8988596680
2020-05-03 00:00:00,8983614258,9167781250,8830971680,8897468750,47101785174,8897468750
2020-05-04 00:00:00,8895745117,8956906250,8645024414,8912654297,45718796276,8912654297
2020-05-05 00:00:00,8912832031,9062415039,8856827148,9003070313,43148462663,9003070313
2020-05-06 00:00:00,9007441406,9411467773,8966706055,9268761719,49371886931,9268761719
2020-05-07 00:00:00,9261895508,9992664063,9138322266,9951518555,61112700562,9951518555
2020-05-08 00:00:00,9936162109,9996743164,9767172852,9842666016,51780748042,9842666016
2020-05-09 00:00:00,9840906250,9913863281,9580644531,9593896484,46566121841,9593896484
2020-05-10 00:00:00,9591168945,9595581055,8395107422,8756430664,63325279337,8756430664
2020-05-11 00:00:00,8755535156,9033470703,8374323242,8601795898,57119858802,8601795898
2020-05-12 00:00:00,8610385742,8949898438,8569643555,8804477539,42142717533,8804477539
2020-05-13 00:00:00,8805387695,9317878906,8805387695,9269987305,45558144023,9269987305
2020-05-14 00:00:00,9271329102,9793268555,9255035156,9733721680,56426907637,9733721680
2020-05-15 00:00:00,9734291016,9755828125,9261398438,9328197266,48158802327,9328197266
2020-05-16 00:00:00,9333240234,9564205078,9260694336,9377013672,36164766408,9377013672
2020-05-17 00:00:00,9374929688,9823001953,9349545898,9670739258,40084250663,9670739258
2020-05-18 00:00:00,9675695313,9906030273,9570359375,9726575195,41827139896,9726575195
2020-05-19 00:00:00,9727063477,9836047852,9539624023,9729038086,39254288955,9729038086
2020-05-20 00:00:00,9725329102,9804793945,9447201172,9522981445,36546239703,9522981445
2020-05-21 00:00:00,9522740234,9555242188,8869930664,9081761719,39326160532,9081761719
2020-05-22 00:00:00,9080334961,9232936523,9008638672,9182577148,29810773699,9182577148
2020-05-23 00:00:00,9185062500,9302501953,9118108398,9209287109,27727866812,9209287109
2020-05-24 00:00:00,9212283203,9288404297,8787250977,8790368164,32518803300,8790368164
2020-05-25 00:00:00,8786107422,8951005859,8719667969,8906934570,31288157264,8906934570
2020-05-26 00:00:00,8909585938,8991967773,8757293945,8835052734,29584186947,8835052734
2020-05-27 00:00:00,8837380859,9203320313,8834157227,9181017578,32740536902,9181017578
2020-05-28 00:00:00,9184945313,9546319336,9148457031,9525750977,34367073114,9525750977
2020-05-29 00:00:00,9528355469,9573666992,9379338867,9439124023,32896642044,9439124023
2020-05-30 00:00:00,9438914063,9704030273,9366729492,9700414063,32722975141,9700414063
2020-05-31 00:00:00,9700105469,9700343750,9432296875,9461058594,27773290299,9461058594
2020-06-01 00:00:00,9463605469,10199565430,9450899414,10167268555,35198901068,10167268555
2020-06-02 00:00:00,10162973633,10182340820,9460571289,9529803711,39137252109,9529803711
2020-06-03 00:00:00,9533760742,9682859375,9471846680,9656717773,25007459262,9656717773
2020-06-04 00:00:00,9655854492,9887610352,9525247070,9800636719,25921805072,9800636719
2020-06-05 00:00:00,9800215820,9869237305,9663216797,9665533203,23509628646,9665533203
2020-06-06 00:00:00,9664904297,9773431641,9591024414,9653679688,20438419222,9653679688
2020-06-07 00:00:00,9653002930,9768498047,9458150391,9758852539,25015250846,9758852539
2020-06-08 00:00:00,9760063477,9782306641,9675885742,9771489258,21486346312,9771489258
2020-06-09 00:00:00,9774360352,9836369141,9664719727,9795700195,23717842783,9795700195
2020-06-10 00:00:00,9794119141,9908896484,9728291016,9870094727,25706567601,9870094727
2020-06-11 00:00:00,9870078125,9938297852,9263069336,9321781250,30247143440,9321781250
2020-06-12 00:00:00,9320690430,9540465820,9285851563,9480843750,22610564515,9480843750
2020-06-13 00:00:00,9480735352,9493211914,9396009766,9475277344,17564322315,9475277344
2020-06-14 00:00:00,9477553711,9482270508,9347593750,9386788086,18991732746,9386788086
2020-06-15 00:00:00,9386035156,9504860352,8990175781,9450702148,26699704768,9450702148
2020-06-16 00:00:00,9454266602,9579430664,9400445313,9538024414,21565537209,9538024414
2020-06-17 00:00:00,9533784180,9540422852,9327339844,9480254883,20177709879,9480254883
2020-06-18 00:00:00,9481567383,9482782227,9328395508,9411840820,17770083003,9411840820
2020-06-19 00:00:00,9410293945,9440875977,9274295898,9288018555,19632223107,9288018555
2020-06-20 00:00:00,9290959961,9394971680,9247379883,9332340820,17130541557,9332340820
2020-06-21 00:00:00,9330926758,9401107422,9300430664,9303629883,15324301169,9303629883
2020-06-22 00:00:00,9300915039,9655073242,9296872070,9648717773,21104009514,9648717773
2020-06-23 00:00:00,9644076172,9670541016,9547247070,9629658203,17006433272,9629658203
2020-06-24 00:00:00,9632149414,9680367188,9278233398,9313610352,18961716076,9313610352
2020-06-25 00:00:00,9314126953,9340161133,9095324219,9264813477,18616048626,9264813477
2020-06-26 00:00:00,9260995117,9310516602,9101738281,9162917969,18341465837,9162917969
2020-06-27 00:00:00,9167824219,9207810547,8998216797,9045390625,17273093144,9045390625
2020-06-28 00:00:00,9048460938,9197546875,8975525391,9143582031,14560870760,9143582031
2020-06-29 00:00:00,9140029297,9237573242,9041875977,9190854492,16460547078,9190854492
2020-06-30 00:00:00,9185581055,9217835938,9084837891,9137993164,15735797744,9137993164
2020-07-01 00:00:00,9145985352,9309754883,9104735352,9228325195,15971550355,9228325195
2020-07-02 00:00:00,9231139648,9274962891,9036623047,9123410156,16338916796,9123410156
2020-07-03 00:00:00,9124842773,9202344727,9058794922,9087303711,13078970999,9087303711
2020-07-04 00:00:00,9084233398,9183295898,9053629883,9132488281,12290528515,9132488281
2020-07-05 00:00:00,9126090820,9162183594,8977015625,9073942383,12903406143,9073942383
2020-07-06 00:00:00,9072849609,9375474609,9058664063,9375474609,17889263252,9375474609
2020-07-07 00:00:00,9349161133,9360617188,9201815430,9252277344,13839652595,9252277344
2020-07-08 00:00:00,9253020508,9450335938,9249500000,9428333008,19702359883,9428333008
2020-07-09 00:00:00,9427994141,9431378906,9234999023,9277967773,18000702524,9277967773
2020-07-10 00:00:00,9273357422,9287471680,9118001953,9278807617,16860035605,9278807617
2020-07-11 00:00:00,9277511719,9293532227,9199485352,9240346680,13249910444,9240346680
2020-07-12 00:00:00,9241054688,9319418945,9197450195,9276500000,14452361907,9276500000
2020-07-13 00:00:00,9277205078,9306405273,9224292969,9243614258,17519821266,9243614258
2020-07-14 00:00:00,9238703125,9283841797,9171661133,9243213867,18085038362,9243213867
2020-07-15 00:00:00,9241897461,9275325195,9171933594,9192836914,15844731575,9192836914
2020-07-16 00:00:00,9191980469,9214312500,9088947266,9132227539,15713967523,9132227539
2020-07-17 00:00:00,9131812500,9182253906,9089202148,9151392578,13944570749,9151392578
2020-07-18 00:00:00,9151183594,9230983398,9100824219,9159040039,12252601475,9159040039
2020-07-19 00:00:00,9158005859,9201398438,9097632813,9185817383,12939002784,9185817383
2020-07-20 00:00:00,9187220703,9214270508,9137509766,9164231445,13755604146,9164231445
2020-07-21 00:00:00,9162514648,9407262695,9149389648,9374887695,18069581956,9374887695
2020-07-22 00:00:00,9375080078,9530518555,9319653320,9525363281,16532254884,9525363281
2020-07-23 00:00:00,9527141602,9610247070,9483003906,9581072266,18146399002,9581072266
2020-07-24 00:00:00,9585514648,9623336914,9481454102,9536892578,16552768325,9536892578
2020-07-25 00:00:00,9539485352,9704556641,9530211914,9677113281,16610070933,9677113281
2020-07-26 00:00:00,9680234375,10023807617,9652847656,9905166992,20507998997,9905166992
2020-07-27 00:00:00,9905217773,11298221680,9903969727,10990873047,35359749590,10990873047
2020-07-28 00:00:00,11017463867,11204327148,10632631836,10912823242,28766551142,10912823242
2020-07-29 00:00:00,10912953125,11304397461,10856141602,11100467773,24617249715,11100467773
2020-07-30 00:00:00,11099833008,11169356445,10895455078,11111213867,22857247901,11111213867
2020-07-31 00:00:00,11110210938,11415864258,10987053711,11323466797,23160469766,11323466797
2020-08-01 00:00:00,11322570313,11794775391,11239682617,11759592773,26075670303,11759592773
2020-08-02 00:00:00,11758764648,12034144531,11018129883,11053614258,27410067336,11053614258
2020-08-03 00:00:00,11043768555,11453079102,11012415039,11246348633,20271713443,11246348633
2020-08-04 00:00:00,11246203125,11385381836,11094145508,11205892578,21250197042,11205892578
2020-08-05 00:00:00,11203823242,11786617188,11158285156,11747022461,24411254471,11747022461
2020-08-06 00:00:00,11749871094,11902335938,11598713867,11779773438,23400740340,11779773438
2020-08-07 00:00:00,11778894531,11898038086,11408593750,11601472656,23132312867,11601472656
2020-08-08 00:00:00,11604553711,11800064453,11558431641,11754045898,17572057837,11754045898
2020-08-09 00:00:00,11737325195,11806056641,11548784180,11675739258,17489608833,11675739258
2020-08-10 00:00:00,11662256836,12045140625,11662256836,11878111328,26114112569,11878111328
2020-08-11 00:00:00,11881647461,11932710938,11195708984,11410525391,27039782640,11410525391
2020-08-12 00:00:00,11404596680,11748396484,11249605469,11584934570,25064548486,11584934570
2020-08-13 00:00:00,11588405273,11796396484,11216872070,11784137695,27522199497,11784137695
2020-08-14 00:00:00,11772659180,12150994141,11685455078,11768871094,24237958589,11768871094
2020-08-15 00:00:00,11768697266,11963203125,11768697266,11865698242,23354924400,11865698242
2020-08-16 00:00:00,11866685547,11934901367,11737188477,11892803711,20583375490,11892803711
2020-08-17 00:00:00,11895658203,12359056641,11806696289,12254402344,28227687027,12254402344
2020-08-18 00:00:00,12251895508,12335707031,11954525391,11991233398,26043227672,11991233398
2020-08-19 00:00:00,11990884766,12028923828,11687333008,11758283203,24502851117,11758283203
2020-08-20 00:00:00,11761500000,11900411133,11710063477,11878372070,20175242945,11878372070
2020-08-21 00:00:00,11878026367,11899259766,11564979492,11592489258,23762425999,11592489258
2020-08-22 00:00:00,11585477539,11689407227,11448805664,11681825195,20224191306,11681825195
2020-08-23 00:00:00,11679696289,11713429688,11559920898,11664847656,18482062658,11664847656
2020-08-24 00:00:00,11663689453,11807631836,11623250000,11774595703,20681511755,11774595703
2020-08-25 00:00:00,11773588867,11778299805,11189850586,11366134766,26301509932,11366134766
2020-08-26 00:00:00,11366894531,11530052734,11296993164,11488363281,22466660958,11488363281
2020-08-27 00:00:00,11485608398,11570786133,11185941406,11323397461,23240415076,11323397461
2020-08-28 00:00:00,11325295898,11545615234,11316422852,11542500000,19807127588,11542500000
2020-08-29 00:00:00,11541054688,11585640625,11466292969,11506865234,17485597759,11506865234
2020-08-30 00:00:00,11508713867,11715264648,11492381836,11711505859,19760127945,11711505859
2020-08-31 00:00:00,11713306641,11768876953,11598318359,11680820313,22285928250,11680820313
2020-09-01 00:00:00,11679316406,12067081055,11601128906,11970478516,27311555343,11970478516
2020-09-02 00:00:00,11964823242,11964823242,11290793945,11414034180,28037405299,11414034180
2020-09-03 00:00:00,11407191406,11443022461,10182464844,10245296875,31927261555,10245296875
2020-09-04 00:00:00,10230365234,10663919922,10207940430,10511813477,29965130374,10511813477
2020-09-05 00:00:00,10512530273,10581571289,9946675781,10169567383,44916565292,10169567383
2020-09-06 00:00:00,10167216797,10353927734,10056885742,10280351563,37071460174,10280351563
2020-09-07 00:00:00,10280998047,10399153320,9916493164,10369563477,33703098409,10369563477
2020-09-08 00:00:00,10369306641,10414775391,9945110352,10131516602,33430927462,10131516602
2020-09-09 00:00:00,10134151367,10350542969,10017250977,10242347656,24128292755,10242347656
2020-09-10 00:00:00,10242330078,10503912109,10238135742,10363138672,54406443211,10363138672
2020-09-11 00:00:00,10369028320,10434922852,10140836914,10400915039,45201121775,10400915039
2020-09-12 00:00:00,10409861328,10578837891,10292386719,10442170898,36750077324,10442170898
2020-09-13 00:00:00,10452399414,10577214844,10224330078,10323755859,36506852789,10323755859
2020-09-14 00:00:00,10328734375,10800010742,10266008789,10680837891,35453581940,10680837891
2020-09-15 00:00:00,10677754883,10938631836,10656459961,10796951172,32509451925,10796951172
2020-09-16 00:00:00,10797761719,11100124023,10704884766,10974905273,30769986455,10974905273
2020-09-17 00:00:00,10973251953,11037420898,10774627930,10948990234,38151810523,10948990234
2020-09-18 00:00:00,10951820313,11034908203,10829657227,10944585938,26341903912,10944585938
2020-09-19 00:00:00,10933752930,11134092773,10909618164,11094346680,22764204008,11094346680
2020-09-20 00:00:00,11095870117,11095870117,10814477539,10938271484,24699523788,10938271484
2020-09-21 00:00:00,10934925781,10988304688,10380260742,10462259766,28884999244,10462259766
2020-09-22 00:00:00,10459624023,10568077148,10382726563,10538459961,23621787804,10538459961
2020-09-23 00:00:00,10539457031,10637847656,10185774414,10225864258,22986733997,10225864258
2020-09-24 00:00:00,10227479492,10765794922,10215205078,10745548828,23017536742,10745548828
2020-09-25 00:00:00,10747472656,10757548828,10594047852,10702290039,21232549821,10702290039
2020-09-26 00:00:00,10702237305,10778500000,10682082031,10754437500,18105012128,10754437500
2020-09-27 00:00:00,10752939453,10804732422,10643458008,10774426758,18016880214,10774426758
2020-09-28 00:00:00,10771641602,10949123047,10716676758,10721327148,22720365389,10721327148
2020-09-29 00:00:00,10712462891,10858939453,10665344727,10848830078,20459870042,10848830078
2020-09-30 00:00:00,10845411133,10856528320,10689670898,10787618164,20759622010,10787618164
2020-10-01 00:00:00,10785010742,10915843750,10493552734,10623330078,27178227816,10623330078
2020-10-02 00:00:00,10624390625,10662813477,10440311523,10585164063,23127839259,10585164063
2020-10-03 00:00:00,10583806641,10614091797,10527978516,10565493164,17094010304,10565493164
2020-10-04 00:00:00,10567919922,10700791016,10531342773,10684428711,17546792792,10684428711
2020-10-05 00:00:00,10688034180,10804000977,10646443359,10804000977,19385191766,10804000977
2020-10-06 00:00:00,10799778320,10803456055,10565197266,10621664063,22264958686,10621664063
2020-10-07 00:00:00,10619803711,10687268555,10591963867,10679136719,17634388529,10679136719
2020-10-08 00:00:00,10677625000,10939799805,10569823242,10923627930,21962121001,10923627930
2020-10-09 00:00:00,10677625000,10939799805,10569823242,10923627930,21962121001,10923627930
2020-10-10 00:00:00,11059142578,11442210938,11056940430,11296361328,22877978588,11296361328
2020-10-11 00:00:00,11296082031,11428813477,11288627930,11384181641,19968627060,11384181641
2020-10-12 00:00:00,11296082031,11428813477,11288627930,11384181641,19968627060,11384181641
2020-10-13 00:00:00,11429047852,11539977539,11307831055,11429506836,24103426719,11429506836
2020-10-14 00:00:00,11429047852,11539977539,11307831055,11429506836,24103426719,11429506836
2020-10-15 00:00:00,11426602539,11569914063,11303603516,11495349609,24487233058,11495349609
2020-10-16 00:00:00,11502828125,11540061523,11223012695,11322123047,25635480772,11322123047
2020-10-17 00:00:00,11322123047,11386261719,11285345703,11358101563,19130430174,11358101563
2020-10-18 00:00:00,11355982422,11483359375,11347578125,11483359375,18283314340,11483359375
2020-10-19 00:00:00,11495038086,11799092773,11408290039,11742037109,23860769928,11742037109
2020-10-20 00:00:00,11745974609,11999917969,11681480469,11916334961,30915821592,11916334961
2020-10-21 00:00:00,11913077148,13184566406,11900928711,12823689453,43414712626,12823689453
2020-10-22 00:00:00,12801635742,13161593750,12717093750,12965891602,34729759598,12965891602
2020-10-23 00:00:00,12971548828,13015961914,12752647461,12931539063,28974975003,12931539063
2020-10-24 00:00:00,12931574219,13145066406,12885747070,13108062500,24542317940,13108062500
2020-10-25 00:00:00,13108063477,13329183594,12910061523,13031173828,24406920575,13031173828
2020-10-26 00:00:00,13031201172,13225297852,12822382813,13075248047,29461458313,13075248047
2020-10-27 00:00:00,13075242188,13759668945,13060837891,13654218750,33749878156,13654218750
2020-10-28 00:00:00,13654214844,13837695313,12932250977,13271285156,35867318895,13271285156
2020-10-29 00:00:00,13271298828,13612047852,12980059570,13437882813,56499499598,13437882813
2020-10-30 00:00:00,13437874023,13651516602,13136198242,13546522461,30581485201,13546522461
2020-10-31 00:00:00,13546532227,14028213867,13457530273,13780995117,30306464719,13780995117
2020-11-01 00:00:00,13780995117,13862033203,13628377930,13737109375,24453857900,13737109375
2020-11-02 00:00:00,13737032227,13808323242,13243160156,13550489258,30771455468,13550489258
2020-11-03 00:00:00,13550451172,13984981445,13325441406,13950300781,29869951617,13950300781
2020-11-04 00:00:00,13950488281,14218766602,13580471680,14133707031,35116364962,14133707031
2020-11-05 00:00:00,14133733398,15706404297,14102088867,15579848633,40856321439,15579848633
2020-11-06 00:00:00,15579729492,15903437500,15226839844,15565880859,39837841971,15565880859
2020-11-07 00:00:00,15565880859,15737095703,14423203125,14833753906,35024953706,14833753906
2020-11-08 00:00:00,14833753906,15637320313,14744110352,15479567383,26632075029,15479567383
2020-11-09 00:00:00,15479595703,15785136719,14865529297,15332315430,34149115566,15332315430
2020-11-10 00:00:00,15332350586,15450329102,15124959961,15290902344,25574938143,15290902344
2020-11-11 00:00:00,15290909180,15916260742,15290006836,15701339844,29772374934,15701339844
2020-11-12 00:00:00,15701298828,16305003906,15534771484,16276343750,34175758344,16276343750
2020-11-13 00:00:00,16276440430,16463177734,15992152344,16317808594,31599492172,16317808594
2020-11-14 00:00:00,16317808594,16317808594,15749193359,16068138672,27481710135,16068138672
2020-11-15 00:00:00,16068139648,16123110352,15793534180,15955587891,23653867583,15955587891
2020-11-16 00:00:00,15955577148,16816181641,15880706055,16716111328,31526766675,16716111328
2020-11-17 00:00:00,16685691406,17782919922,16564544922,17645406250,39006849170,17645406250
2020-11-18 00:00:00,17645191406,18393949219,17352906250,17804005859,49064800278,17804005859
