date;Op;Hi;Lo;Vo;OT
2020-01-25 00:00:00;8440119141;8458453125;8296218750;19647331549;8367847656
2020-01-26 00:00:00;8364410156;8602401367;8325498047;22177678796;8596830078
2020-01-27 00:00:00;8597308594;8977726563;8597308594;28647338393;8909819336
2020-01-28 00:00:00;8912524414;9358589844;8908447266;34398744403;9358589844
2020-01-29 00:00:00;9357470703;9406431641;9269467773;30682598115;9316629883
2020-01-30 00:00:00;9316016602;9553125977;9230897461;32378792851;9508993164
2020-01-31 00:00:00;9508313477;9521706055;9230776367;29432489719;9350529297
2020-02-01 00:00:00;9346357422;9439323242;9313239258;25922656496;9392875000
2020-02-02 00:00:00;9389820313;9468797852;9217824219;30835736946;9344365234
2020-02-03 00:00:00;9344683594;9540372070;9248633789;30934096509;9293521484
2020-02-04 00:00:00;9292841797;9331265625;9112811523;29893183716;9180962891
2020-02-05 00:00:00;9183416016;9701299805;9163704102;35222060874;9613423828
2020-02-06 00:00:00;9617821289;9824619141;9539818359;37628823716;9729801758
2020-02-07 00:00:00;9726002930;9834716797;9726002930;34522718159;9795943359
2020-02-08 00:00:00;9793070313;9876749023;9678910156;35172043762;9865119141
2020-02-09 00:00:00;9863894531;10129435547;9850392578;35807884663;10116673828
2020-02-10 00:00:00;10115559570;10165765625;9784563477;39386548075;9856611328
2020-02-11 00:00:00;9855891602;10210052734;9729334961;37648059389;10208236328
2020-02-12 00:00:00;10202387695;10393611328;10202387695;43444303830;10326054688
2020-02-13 00:00:00;10323960938;10457626953;10116161133;49356071373;10214379883
2020-02-14 00:00:00;10211550781;10321996094;10125534180;43338264162;10312116211
2020-02-15 00:00:00;10313856445;10341555664;9874427734;43865054831;9889424805
2020-02-16 00:00:00;9889179688;10053968750;9722386719;43374780305;9934433594
2020-02-17 00:00:00;9936560547;9938815430;9507637695;45998298413;9690142578
2020-02-18 00:00:00;9691230469;10161935547;9632382813;47271023953;10141996094
2020-02-19 00:00:00;10143798828;10191675781;9611223633;46992019710;9633386719
2020-02-20 00:00:00;9629325195;9643216797;9507900391;44925260237;9608475586
2020-02-21 00:00:00;9611782227;9723014648;9589743164;40930547513;9686441406
2020-02-22 00:00:00;9687707031;9698231445;9600728516;35838025154;9663181641
2020-02-23 00:00:00;9663318359;9937404297;9657791016;41185185761;9924515625
2020-02-24 00:00:00;9921583008;9951746094;9537042969;45080496648;9650174805
2020-02-25 00:00:00;9651312500;9652737305;9305021484;42515259129;9341705078
2020-02-26 00:00:00;9338290039;9354778320;8704426758;50420050762;8820522461
2020-02-27 00:00:00;8825093750;8932892578;8577199219;45470195695;8784494141
2020-02-28 00:00:00;8788728516;8890456055;8492932617;44605450443;8672455078
2020-02-29 00:00:00;8671212891;8775631836;8599508789;35792392544;8599508789
2020-03-01 00:00:00;8599758789;8726796875;8471212891;35349164300;8562454102
2020-03-02 00:00:00;8563264648;8921308594;8532630859;42857674409;8869669922
2020-03-03 00:00:00;8865387695;8901598633;8704990234;42386715821;8787786133
2020-03-04 00:00:00;8788541992;8843366211;8712431641;34746706368;8755246094
2020-03-05 00:00:00;8760285156;9142054688;8757253906;39698054597;9078762695
2020-03-06 00:00:00;9078308594;9167695313;9032079102;40826885651;9122545898
2020-03-07 00:00:00;9121600586;9163220703;8890744141;36216930370;8909954102
2020-03-08 00:00:00;8908206055;8914343750;8105252930;39973102121;8108116211
2020-03-09 00:00:00;8111146484;8177793457;7690098145;46936995808;7923644531
2020-03-10 00:00:00;7922146973;8136945313;7814763184;42213940994;7909729492
2020-03-11 00:00:00;7910089844;7950814453;7642812500;38682762605;7911430176
2020-03-12 00:00:00;7913616211;7929116211;4860354004;53980357243;4970788086
2020-03-13 00:00:00;5017831055;5838114746;4106980957;74156772075;5563707031
2020-03-14 00:00:00;5573077637;5625226563;5125069336;36154506008;5200366211
2020-03-15 00:00:00;5201066895;5836645020;5169283203;33997889639;5392314941
2020-03-16 00:00:00;5385229492;5385229492;4575357910;45368026430;5014479980
2020-03-17 00:00:00;5002578125;5371348633;4981909180;38622642935;5225629395
2020-03-18 00:00:00;5227113770;5331833984;5069335938;37878801016;5238438477
2020-03-19 00:00:00;5245416504;6329735840;5236968750;51000731797;6191192871
2020-03-20 00:00:00;6191653809;6844261719;5865781738;54442976103;6198778320
2020-03-21 00:00:00;6206521484;6378135254;5932823242;42494390880;6185066406
2020-03-22 00:00:00;6185558105;6359697266;5823713867;40099664740;5830254883
2020-03-23 00:00:00;5831374512;6443934570;5785004395;46491916000;6416314941
2020-03-24 00:00:00;6436642578;6789022949;6411066406;48221910672;6734803711
2020-03-25 00:00:00;6738716797;6892511230;6536926270;44590107888;6681062988
2020-03-26 00:00:00;6675170898;6735463867;6590962891;35319797642;6716440430
2020-03-27 00:00:00;6719389160;6793836426;6466701660;34585598367;6469798340
2020-03-28 00:00:00;6467253906;6467500977;6117837891;34885225901;6242193848
2020-03-29 00:00:00;6245624512;6250467285;5920085938;28373690931;5922042969
2020-03-30 00:00:00;5925538574;6517195801;5903234375;37101651525;6429841797
2020-03-31 00:00:00;6430606445;6504515137;6374162109;32786468812;6438644531
2020-04-01 00:00:00;6437319336;6612573730;6202373535;40346426266;6606776367
2020-04-02 00:00:00;6606776367;7088247559;6595918457;47660646124;6793624512
2020-04-03 00:00:00;6797396484;7003220703;6673335938;38976504903;6733387207
2020-04-04 00:00:00;6738382813;6878953613;6696484863;33185988584;6867527344
2020-04-05 00:00:00;6862537598;6883414063;6715929199;29510409856;6791129395
2020-04-06 00:00:00;6788049805;7271781250;6782889648;46896904615;7271781250
2020-04-07 00:00:00;7273644043;7427939453;7136714355;44243482668;7176414551
2020-04-08 00:00:00;7179283203;7356223633;7153305664;37563249549;7334098633
2020-04-09 00:00:00;7337966309;7341448242;7179094238;34815139178;7302089355
2020-04-10 00:00:00;7303815430;7303815430;6802475098;43622840992;6865493164
2020-04-11 00:00:00;6867440430;6926069824;6789920898;31222085946;6859083008
2020-04-12 00:00:00;6858067871;7119947266;6811078125;35759567632;6971091797
2020-04-13 00:00:00;6965616699;6965616699;6668259766;38619308647;6845037598
2020-04-14 00:00:00;6843281738;6958557129;6793821289;34110434052;6842427734
2020-04-15 00:00:00;6845561523;6928664551;6633402832;32288311031;6642109863
2020-04-16 00:00:00;6640454102;7134450684;6555504395;46783242377;7116804199
2020-04-17 00:00:00;6640454102;7134450684;6555504395;46783242377;7116804199
2020-04-18 00:00:00;7092291504;7269956543;7089247070;32447188386;7257665039
2020-04-19 00:00:00;7260922363;7280521973;7167054688;31311210215;7189424805
2020-04-20 00:00:00;7186873535;7240290527;6835502930;37747113936;6881958496
2020-04-21 00:00:00;6879784180;6934551758;6834442383;32589741511;6880323242
2020-04-22 00:00:00;6879440430;7145865723;6867781738;33249153866;7117207520
2020-04-23 00:00:00;7121306152;7491785156;7081594727;43500782316;7429724609
2020-04-24 00:00:00;7434181641;7574195801;7434181641;34636526286;7550900879
2020-04-25 00:00:00;7550482910;7641363770;7521672363;32941541447;7569936035
2020-04-26 00:00:00;7570139160;7700594238;7561407715;33070154491;7679867188
2020-04-27 00:00:00;7679418945;7795601074;7679418945;36162144725;7795601074
2020-04-28 00:00:00;7796970215;7814527344;7730806641;33187959921;7807058594
2020-04-29 00:00:00;7806712402;8871753906;7786049316;60201052203;8801038086
2020-04-30 00:00:00;8797669922;9440650391;8533255859;66964629541;8658553711
2020-05-01 00:00:00;8672782227;9048023438;8667763672;44068389997;8864766602
2020-05-02 00:00:00;8869057617;9007187500;8811366211;40134388683;8988596680
2020-05-03 00:00:00;8983614258;9167781250;8830971680;47101785174;8897468750
2020-05-04 00:00:00;8895745117;8956906250;8645024414;45718796276;8912654297
2020-05-05 00:00:00;8912832031;9062415039;8856827148;43148462663;9003070313
2020-05-06 00:00:00;9007441406;9411467773;8966706055;49371886931;9268761719
2020-05-07 00:00:00;9261895508;9992664063;9138322266;61112700562;9951518555
2020-05-08 00:00:00;9936162109;9996743164;9767172852;51780748042;9842666016
2020-05-09 00:00:00;9840906250;9913863281;9580644531;46566121841;9593896484
2020-05-10 00:00:00;9591168945;9595581055;8395107422;63325279337;8756430664
2020-05-11 00:00:00;8755535156;9033470703;8374323242;57119858802;8601795898
2020-05-12 00:00:00;8610385742;8949898438;8569643555;42142717533;8804477539
2020-05-13 00:00:00;8805387695;9317878906;8805387695;45558144023;9269987305
2020-05-14 00:00:00;9271329102;9793268555;9255035156;56426907637;9733721680
2020-05-15 00:00:00;9734291016;9755828125;9261398438;48158802327;9328197266
2020-05-16 00:00:00;9333240234;9564205078;9260694336;36164766408;9377013672
2020-05-17 00:00:00;9374929688;9823001953;9349545898;40084250663;9670739258
2020-05-18 00:00:00;9675695313;9906030273;9570359375;41827139896;9726575195
2020-05-19 00:00:00;9727063477;9836047852;9539624023;39254288955;9729038086
2020-05-20 00:00:00;9725329102;9804793945;9447201172;36546239703;9522981445
2020-05-21 00:00:00;9522740234;9555242188;8869930664;39326160532;9081761719
2020-05-22 00:00:00;9080334961;9232936523;9008638672;29810773699;9182577148
2020-05-23 00:00:00;9185062500;9302501953;9118108398;27727866812;9209287109
2020-05-24 00:00:00;9212283203;9288404297;8787250977;32518803300;8790368164
2020-05-25 00:00:00;8786107422;8951005859;8719667969;31288157264;8906934570
2020-05-26 00:00:00;8909585938;8991967773;8757293945;29584186947;8835052734
2020-05-27 00:00:00;8837380859;9203320313;8834157227;32740536902;9181017578
2020-05-28 00:00:00;9184945313;9546319336;9148457031;34367073114;9525750977
2020-05-29 00:00:00;9528355469;9573666992;9379338867;32896642044;9439124023
2020-05-30 00:00:00;9438914063;9704030273;9366729492;32722975141;9700414063
2020-05-31 00:00:00;9700105469;9700343750;9432296875;27773290299;9461058594
2020-06-01 00:00:00;9463605469;10199565430;9450899414;35198901068;10167268555
2020-06-02 00:00:00;10162973633;10182340820;9460571289;39137252109;9529803711
2020-06-03 00:00:00;9533760742;9682859375;9471846680;25007459262;9656717773
2020-06-04 00:00:00;9655854492;9887610352;9525247070;25921805072;9800636719
2020-06-05 00:00:00;9800215820;9869237305;9663216797;23509628646;9665533203
2020-06-06 00:00:00;9664904297;9773431641;9591024414;20438419222;9653679688
2020-06-07 00:00:00;9653002930;9768498047;9458150391;25015250846;9758852539
2020-06-08 00:00:00;9760063477;9782306641;9675885742;21486346312;9771489258
2020-06-09 00:00:00;9774360352;9836369141;9664719727;23717842783;9795700195
2020-06-10 00:00:00;9794119141;9908896484;9728291016;25706567601;9870094727
2020-06-11 00:00:00;9870078125;9938297852;9263069336;30247143440;9321781250
2020-06-12 00:00:00;9320690430;9540465820;9285851563;22610564515;9480843750
2020-06-13 00:00:00;9480735352;9493211914;9396009766;17564322315;9475277344
2020-06-14 00:00:00;9477553711;9482270508;9347593750;18991732746;9386788086
2020-06-15 00:00:00;9386035156;9504860352;8990175781;26699704768;9450702148
2020-06-16 00:00:00;9454266602;9579430664;9400445313;21565537209;9538024414
2020-06-17 00:00:00;9533784180;9540422852;9327339844;20177709879;9480254883
2020-06-18 00:00:00;9481567383;9482782227;9328395508;17770083003;9411840820
2020-06-19 00:00:00;9410293945;9440875977;9274295898;19632223107;9288018555
2020-06-20 00:00:00;9290959961;9394971680;9247379883;17130541557;9332340820
2020-06-21 00:00:00;9330926758;9401107422;9300430664;15324301169;9303629883
2020-06-22 00:00:00;9300915039;9655073242;9296872070;21104009514;9648717773
2020-06-23 00:00:00;9644076172;9670541016;9547247070;17006433272;9629658203
2020-06-24 00:00:00;9632149414;9680367188;9278233398;18961716076;9313610352
2020-06-25 00:00:00;9314126953;9340161133;9095324219;18616048626;9264813477
2020-06-26 00:00:00;9260995117;9310516602;9101738281;18341465837;9162917969
2020-06-27 00:00:00;9167824219;9207810547;8998216797;17273093144;9045390625
2020-06-28 00:00:00;9048460938;9197546875;8975525391;14560870760;9143582031
2020-06-29 00:00:00;9140029297;9237573242;9041875977;16460547078;9190854492
2020-06-30 00:00:00;9185581055;9217835938;9084837891;15735797744;9137993164
2020-07-01 00:00:00;9145985352;9309754883;9104735352;15971550355;9228325195
2020-07-02 00:00:00;9231139648;9274962891;9036623047;16338916796;9123410156
2020-07-03 00:00:00;9124842773;9202344727;9058794922;13078970999;9087303711
2020-07-04 00:00:00;9084233398;9183295898;9053629883;12290528515;9132488281
2020-07-05 00:00:00;9126090820;9162183594;8977015625;12903406143;9073942383
2020-07-06 00:00:00;9072849609;9375474609;9058664063;17889263252;9375474609
2020-07-07 00:00:00;9349161133;9360617188;9201815430;13839652595;9252277344
2020-07-08 00:00:00;9253020508;9450335938;9249500000;19702359883;9428333008
2020-07-09 00:00:00;9427994141;9431378906;9234999023;18000702524;9277967773
2020-07-10 00:00:00;9273357422;9287471680;9118001953;16860035605;9278807617
2020-07-11 00:00:00;9277511719;9293532227;9199485352;13249910444;9240346680
2020-07-12 00:00:00;9241054688;9319418945;9197450195;14452361907;9276500000
2020-07-13 00:00:00;9277205078;9306405273;9224292969;17519821266;9243614258
2020-07-14 00:00:00;9238703125;9283841797;9171661133;18085038362;9243213867
2020-07-15 00:00:00;9241897461;9275325195;9171933594;15844731575;9192836914
2020-07-16 00:00:00;9191980469;9214312500;9088947266;15713967523;9132227539
2020-07-17 00:00:00;9131812500;9182253906;9089202148;13944570749;9151392578
2020-07-18 00:00:00;9151183594;9230983398;9100824219;12252601475;9159040039
2020-07-19 00:00:00;9158005859;9201398438;9097632813;12939002784;9185817383
2020-07-20 00:00:00;9187220703;9214270508;9137509766;13755604146;9164231445
2020-07-21 00:00:00;9162514648;9407262695;9149389648;18069581956;9374887695
2020-07-22 00:00:00;9375080078;9530518555;9319653320;16532254884;9525363281
2020-07-23 00:00:00;9527141602;9610247070;9483003906;18146399002;9581072266
2020-07-24 00:00:00;9585514648;9623336914;9481454102;16552768325;9536892578
2020-07-25 00:00:00;9539485352;9704556641;9530211914;16610070933;9677113281
2020-07-26 00:00:00;9680234375;10023807617;9652847656;20507998997;9905166992
2020-07-27 00:00:00;9905217773;11298221680;9903969727;35359749590;10990873047
2020-07-28 00:00:00;11017463867;11204327148;10632631836;28766551142;10912823242
2020-07-29 00:00:00;10912953125;11304397461;10856141602;24617249715;11100467773
2020-07-30 00:00:00;11099833008;11169356445;10895455078;22857247901;11111213867
2020-07-31 00:00:00;11110210938;11415864258;10987053711;23160469766;11323466797
2020-08-01 00:00:00;11322570313;11794775391;11239682617;26075670303;11759592773
2020-08-02 00:00:00;11758764648;12034144531;11018129883;27410067336;11053614258
2020-08-03 00:00:00;11043768555;11453079102;11012415039;20271713443;11246348633
2020-08-04 00:00:00;11246203125;11385381836;11094145508;21250197042;11205892578
2020-08-05 00:00:00;11203823242;11786617188;11158285156;24411254471;11747022461
2020-08-06 00:00:00;11749871094;11902335938;11598713867;23400740340;11779773438
2020-08-07 00:00:00;11778894531;11898038086;11408593750;23132312867;11601472656
2020-08-08 00:00:00;11604553711;11800064453;11558431641;17572057837;11754045898
2020-08-09 00:00:00;11737325195;11806056641;11548784180;17489608833;11675739258
2020-08-10 00:00:00;11662256836;12045140625;11662256836;26114112569;11878111328
2020-08-11 00:00:00;11881647461;11932710938;11195708984;27039782640;11410525391
2020-08-12 00:00:00;11404596680;11748396484;11249605469;25064548486;11584934570
2020-08-13 00:00:00;11588405273;11796396484;11216872070;27522199497;11784137695
2020-08-14 00:00:00;11772659180;12150994141;11685455078;24237958589;11768871094
2020-08-15 00:00:00;11768697266;11963203125;11768697266;23354924400;11865698242
2020-08-16 00:00:00;11866685547;11934901367;11737188477;20583375490;11892803711
2020-08-17 00:00:00;11895658203;12359056641;11806696289;28227687027;12254402344
2020-08-18 00:00:00;12251895508;12335707031;11954525391;26043227672;11991233398
2020-08-19 00:00:00;11990884766;12028923828;11687333008;24502851117;11758283203
2020-08-20 00:00:00;11761500000;11900411133;11710063477;20175242945;11878372070
2020-08-21 00:00:00;11878026367;11899259766;11564979492;23762425999;11592489258
2020-08-22 00:00:00;11585477539;11689407227;11448805664;20224191306;11681825195
2020-08-23 00:00:00;11679696289;11713429688;11559920898;18482062658;11664847656
2020-08-24 00:00:00;11663689453;11807631836;11623250000;20681511755;11774595703
2020-08-25 00:00:00;11773588867;11778299805;11189850586;26301509932;11366134766
2020-08-26 00:00:00;11366894531;11530052734;11296993164;22466660958;11488363281
2020-08-27 00:00:00;11485608398;11570786133;11185941406;23240415076;11323397461
2020-08-28 00:00:00;11325295898;11545615234;11316422852;19807127588;11542500000
2020-08-29 00:00:00;11541054688;11585640625;11466292969;17485597759;11506865234
2020-08-30 00:00:00;11508713867;11715264648;11492381836;19760127945;11711505859
2020-08-31 00:00:00;11713306641;11768876953;11598318359;22285928250;11680820313
2020-09-01 00:00:00;11679316406;12067081055;11601128906;27311555343;11970478516
2020-09-02 00:00:00;11964823242;11964823242;11290793945;28037405299;11414034180
2020-09-03 00:00:00;11407191406;11443022461;10182464844;31927261555;10245296875
2020-09-04 00:00:00;10230365234;10663919922;10207940430;29965130374;10511813477
2020-09-05 00:00:00;10512530273;10581571289;9946675781;44916565292;10169567383
2020-09-06 00:00:00;10167216797;10353927734;10056885742;37071460174;10280351563
2020-09-07 00:00:00;10280998047;10399153320;9916493164;33703098409;10369563477
2020-09-08 00:00:00;10369306641;10414775391;9945110352;33430927462;10131516602
2020-09-09 00:00:00;10134151367;10350542969;10017250977;24128292755;10242347656
2020-09-10 00:00:00;10242330078;10503912109;10238135742;54406443211;10363138672
2020-09-11 00:00:00;10369028320;10434922852;10140836914;45201121775;10400915039
2020-09-12 00:00:00;10409861328;10578837891;10292386719;36750077324;10442170898
2020-09-13 00:00:00;10452399414;10577214844;10224330078;36506852789;10323755859
2020-09-14 00:00:00;10328734375;10800010742;10266008789;35453581940;10680837891
2020-09-15 00:00:00;10677754883;10938631836;10656459961;32509451925;10796951172
2020-09-16 00:00:00;10797761719;11100124023;10704884766;30769986455;10974905273
2020-09-17 00:00:00;10973251953;11037420898;10774627930;38151810523;10948990234
2020-09-18 00:00:00;10951820313;11034908203;10829657227;26341903912;10944585938
2020-09-19 00:00:00;10933752930;11134092773;10909618164;22764204008;11094346680
2020-09-20 00:00:00;11095870117;11095870117;10814477539;24699523788;10938271484
2020-09-21 00:00:00;10934925781;10988304688;10380260742;28884999244;10462259766
2020-09-22 00:00:00;10459624023;10568077148;10382726563;23621787804;10538459961
2020-09-23 00:00:00;10539457031;10637847656;10185774414;22986733997;10225864258
2020-09-24 00:00:00;10227479492;10765794922;10215205078;23017536742;10745548828
2020-09-25 00:00:00;10747472656;10757548828;10594047852;21232549821;10702290039
2020-09-26 00:00:00;10702237305;10778500000;10682082031;18105012128;10754437500
2020-09-27 00:00:00;10752939453;10804732422;10643458008;18016880214;10774426758
2020-09-28 00:00:00;10771641602;10949123047;10716676758;22720365389;10721327148
2020-09-29 00:00:00;10712462891;10858939453;10665344727;20459870042;10848830078
2020-09-30 00:00:00;10845411133;10856528320;10689670898;20759622010;10787618164
2020-10-01 00:00:00;10785010742;10915843750;10493552734;27178227816;10623330078
2020-10-02 00:00:00;10624390625;10662813477;10440311523;23127839259;10585164063
2020-10-03 00:00:00;10583806641;10614091797;10527978516;17094010304;10565493164
2020-10-04 00:00:00;10567919922;10700791016;10531342773;17546792792;10684428711
2020-10-05 00:00:00;10688034180;10804000977;10646443359;19385191766;10804000977
2020-10-06 00:00:00;10799778320;10803456055;10565197266;22264958686;10621664063
2020-10-07 00:00:00;10619803711;10687268555;10591963867;17634388529;10679136719
2020-10-08 00:00:00;10677625000;10939799805;10569823242;21962121001;10923627930
2020-10-09 00:00:00;10677625000;10939799805;10569823242;21962121001;10923627930
2020-10-10 00:00:00;11059142578;11442210938;11056940430;22877978588;11296361328
2020-10-11 00:00:00;11296082031;11428813477;11288627930;19968627060;11384181641
2020-10-12 00:00:00;11296082031;11428813477;11288627930;19968627060;11384181641
2020-10-13 00:00:00;11429047852;11539977539;11307831055;24103426719;11429506836
2020-10-14 00:00:00;11429047852;11539977539;11307831055;24103426719;11429506836
2020-10-15 00:00:00;11426602539;11569914063;11303603516;24487233058;11495349609
2020-10-16 00:00:00;11502828125;11540061523;11223012695;25635480772;11322123047
2020-10-17 00:00:00;11322123047;11386261719;11285345703;19130430174;11358101563
2020-10-18 00:00:00;11355982422;11483359375;11347578125;18283314340;11483359375
2020-10-19 00:00:00;11495038086;11799092773;11408290039;23860769928;11742037109
2020-10-20 00:00:00;11745974609;11999917969;11681480469;30915821592;11916334961
2020-10-21 00:00:00;11913077148;13184566406;11900928711;43414712626;12823689453
2020-10-22 00:00:00;12801635742;13161593750;12717093750;34729759598;12965891602
2020-10-23 00:00:00;12971548828;13015961914;12752647461;28974975003;12931539063
2020-10-24 00:00:00;12931574219;13145066406;12885747070;24542317940;13108062500
2020-10-25 00:00:00;13108063477;13329183594;12910061523;24406920575;13031173828
2020-10-26 00:00:00;13031201172;13225297852;12822382813;29461458313;13075248047
2020-10-27 00:00:00;13075242188;13759668945;13060837891;33749878156;13654218750
2020-10-28 00:00:00;13654214844;13837695313;12932250977;35867318895;13271285156
2020-10-29 00:00:00;13271298828;13612047852;12980059570;56499499598;13437882813
2020-10-30 00:00:00;13437874023;13651516602;13136198242;30581485201;13546522461
2020-10-31 00:00:00;13546532227;14028213867;13457530273;30306464719;13780995117
2020-11-01 00:00:00;13780995117;13862033203;13628377930;24453857900;13737109375
2020-11-02 00:00:00;13737032227;13808323242;13243160156;30771455468;13550489258
2020-11-03 00:00:00;13550451172;13984981445;13325441406;29869951617;13950300781
2020-11-04 00:00:00;13950488281;14218766602;13580471680;35116364962;14133707031
2020-11-05 00:00:00;14133733398;15706404297;14102088867;40856321439;15579848633
2020-11-06 00:00:00;15579729492;15903437500;15226839844;39837841971;15565880859
2020-11-07 00:00:00;15565880859;15737095703;14423203125;35024953706;14833753906
2020-11-08 00:00:00;14833753906;15637320313;14744110352;26632075029;15479567383
2020-11-09 00:00:00;15479595703;15785136719;14865529297;34149115566;15332315430
2020-11-10 00:00:00;15332350586;15450329102;15124959961;25574938143;15290902344
2020-11-11 00:00:00;15290909180;15916260742;15290006836;29772374934;15701339844
2020-11-12 00:00:00;15701298828;16305003906;15534771484;34175758344;16276343750
2020-11-13 00:00:00;16276440430;16463177734;15992152344;31599492172;16317808594
2020-11-14 00:00:00;16317808594;16317808594;15749193359;27481710135;16068138672
2020-11-15 00:00:00;16068139648;16123110352;15793534180;23653867583;15955587891
2020-11-16 00:00:00;15955577148;16816181641;15880706055;31526766675;16716111328
2020-11-17 00:00:00;16685691406;17782919922;16564544922;39006849170;17645406250
2020-11-18 00:00:00;17645191406;18393949219;17352906250;49064800278;17804005859
2020-11-19 00:00:00;17803861328;18119546875;17382554688;36985055355;17817089844
2020-11-20 00:00:00;17817083984;18773226563;17765794922;36992873940;18621314453
2020-11-21 00:00:00;18621316406;18936621094;18444359375;39650210707;18642232422
2020-11-22 00:00:00;18642232422;18688968750;17671384766;41280434226;18370001953
2020-11-23 00:00:00;18370017578;18711425781;18000796875;42741112308;18364121094
2020-11-24 00:00:00;18365015625;19348271484;18128656250;51469565009;19107464844
2020-11-25 00:00:00;19104410156;19390964844;18581146484;43710357371;18732121094
2020-11-26 00:00:00;18729839844;18866285156;16351035156;61396835737;17150623047
2020-11-27 00:00:00;17153914063;17445023438;16526423828;38886494645;17108402344
2020-11-28 00:00:00;17112933594;17853939453;16910652344;32601040734;17717414063
2020-11-29 00:00:00;17719634766;18283628906;17559117188;31133957704;18177484375
2020-11-30 00:00:00;18178322266;19749263672;18178322266;47728480399;19625835938
2020-12-01 00:00:00;19633769531;19845974609;18321921875;49633658712;18802998047
2020-12-02 00:00:00;18801744141;19308330078;18347718750;37387697139;19201091797
2020-12-03 00:00:00;19205925781;19566191406;18925785156;31930317405;19445398438
2020-12-04 00:00:00;19446966797;19511404297;18697193359;33872388058;18699765625
2020-12-05 00:00:00;18698384766;19160449219;18590193359;27242455064;19154230469
2020-12-06 00:00:00;19154179688;19390500000;18897894531;25293775714;19345121094
2020-12-07 00:00:00;19343128906;19411828125;18931142578;26896357742;19191630859
2020-12-08 00:00:00;19191529297;19283478516;18269945313;31692288756;18321144531
2020-12-09 00:00:00;18320884766;18626292969;17935546875;34420373071;18553916016
2020-12-10 00:00:00;18553298828;18553298828;17957064453;25547132265;18264992188
2020-12-11 00:00:00;18263929688;18268453125;17619533203;27919640985;18058904297
2020-12-12 00:00:00;18051320313;18919550781;18046041016;21752580802;18803656250
2020-12-13 00:00:00;18806765625;19381535156;18734332031;25450468637;19142382813
2020-12-14 00:00:00;19144492188;19305099609;19012708984;22473997681;19246644531
2020-12-15 00:00:00;19246919922;19525007813;19079841797;26741982541;19417076172
2020-12-16 00:00:00;19418818359;21458908203;19298316406;44409011479;21310597656
2020-12-17 00:00:00;21308351563;23642660156;21234675781;71378606374;22805162109
2020-12-18 00:00:00;22806796875;23238601563;22399812500;40387896275;23137960938
2020-12-19 00:00:00;23132865234;24085855469;22826472656;38487546580;23869832031
2020-12-20 00:00:00;23861765625;24209660156;23147710938;37844228422;23477294922
2020-12-21 00:00:00;23474455078;24059982422;22159367188;45852713981;22803082031
2020-12-22 00:00:00;22794039063;23789902344;22430605469;44171632681;23783029297
2020-12-23 00:00:00;23781974609;24024490234;22802646484;51146161904;23241345703
2020-12-24 00:00:00;23240203125;23768337891;22777597656;41080759713;23735949219
2020-12-25 00:00:00;23733570313;24710101563;23463673828;42068395846;24664791016
2020-12-26 00:00:00;24677015625;26718070313;24522689453;48332647295;26437037109
2020-12-27 00:00:00;26439373047;28288839844;25922769531;66479895605;26272294922
2020-12-28 00:00:00;26280822266;27389111328;26207640625;49056742893;27084808594
2020-12-29 00:00:00;27081810547;27370720703;25987298828;45265946774;27362437500
2020-12-30 00:00:00;27360089844;28937740234;27360089844;51287442704;28840953125
2020-12-31 00:00:00;28841574219;29244876953;28201992188;46754964848;29001720703
2021-01-01 00:00:00;28994009766;29600626953;28803585938;40730301359;29374152344
2021-01-02 00:00:00;29376455078;33155117188;29091181641;67865420765;32127267578
2021-01-03 00:00:00;32129408203;34608558594;32052316406;78665235202;32782023438
2021-01-04 00:00:00;32810949219;33440218750;28722755859;81163475344;31971914063
2021-01-05 00:00:00;31977041016;34437589844;30221187500;67547324782;33992429688
2021-01-06 00:00:00;34013613281;36879699219;33514035156;75289433811;36824363281
2021-01-07 00:00:00;36833875000;40180367188;36491191406;84762141031;39371042969
2021-01-08 00:00:00;39381765625;41946738281;36838636719;88107519480;40797609375
2021-01-09 00:00:00;40788640625;41436351563;38980875000;61984162837;40254546875
2021-01-10 00:00:00;40254218750;41420191406;35984628906;79980747690;38356441406
2021-01-11 00:00:00;38346531250;38346531250;30549599609;123320567399;35566656250
2021-01-12 00:00:00;35516359375;36568527344;32697976563;74773277909;33922960938
2021-01-13 00:00:00;33915121094;37599960938;32584667969;69364315979;37316359375
2021-01-14 00:00:00;37325109375;39966406250;36868562500;63615990033;39187328125
2021-01-15 00:00:00;39156707031;39577710938;34659589844;67760757881;36825367188
2021-01-16 00:00:00;36821648438;37864367188;35633554688;57706187875;36178140625
2021-01-17 00:00:00;36163648438;36722351563;34069320313;52359854336;35791277344
2021-01-18 00:00:00;35792238281;37299285156;34883843750;49511702429;36630074219
2021-01-19 00:00:00;36642234375;37755890625;36069804688;57244195486;36069804688
2021-01-20 00:00:00;36050113281;36378328125;33570476563;66834573161;35547750000
2021-01-21 00:00:00;35549398438;35552679688;30250750000;75643067688;30825699219
2021-01-22 00:00:00;30817625000;33811851563;28953373047;77207272511;33005761719
2021-01-23 00:00:00;32985757813;33360976563;31493160156;48354737975;32067642578
2021-01-24 00:00:00;32064376953;32944007813;31106685547;48643830599;32289378906
2021-01-25 00:00:00;32285798828;34802742188;32087787109;59897054838;32366392578
